endereco_original,endereco_modificado,tipo_erro,label
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 83, COELHO, 24740010, SAO GONCALO, RJ",NUMERO_ALTERADO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 84, COELHO, 24740010, SAO GONCALO, RJ",NUMERO_ALTERADO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 92, COELHO, 24740010, SAO GONCALO, RJ",NUMERO_ALTERADO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",ORIGINAL,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","R MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",ABREVIACAO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",SEM_TIPO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",SEM_ACENTO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINSFONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",ERRO_DIGITACAO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 13, 13453048, SANTA BARBARA D'OESTE, SP",SEM_BAIRRO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 13, VILA DIVA, SANTA BARBARA D'OESTE, SP",SEM_CEP,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 11, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",NUMERO_ALTERADO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 12, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",NUMERO_ALTERADO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 14, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",NUMERO_ALTERADO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 15, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",NUMERO_ALTERADO,1
"RUA MARTINS FONTES, 13, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP","RUA MARTINS FONTES, 23, VILA DIVA, 13453048, SANTA BARBARA D'OESTE, SP",NUMERO_ALTERADO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS",ORIGINAL,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","R PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS",ABREVIACAO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS",SEM_TIPO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS",SEM_ACENTO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS",ERRO_DIGITACAO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 613, 79430009, BANDEIRANTES, MS",SEM_BAIRRO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 613, CENTRO, BANDEIRANTES, MS",SEM_CEP,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 611, CENTRO, 79430009, BANDEIRANTES, MS",NUMERO_ALTERADO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 612, CENTRO, 79430009, BANDEIRANTES, MS",NUMERO_ALTERADO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 614, CENTRO, 79430009, BANDEIRANTES, MS",NUMERO_ALTERADO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 615, CENTRO, 79430009, BANDEIRANTES, MS",NUMERO_ALTERADO,1
"RUA PRESIDENTE VARGAS, 613, CENTRO, 79430009, BANDEIRANTES, MS","RUA PRESIDENTE VARGAS, 623, CENTRO, 79430009, BANDEIRANTES, MS",NUMERO_ALTERADO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS",ORIGINAL,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","R JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS",ABREVIACAO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS",SEM_TIPO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS",SEM_ACENTO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS",ERRO_DIGITACAO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 80, 79440174, JARAGUARI, MS",SEM_BAIRRO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, JARAGUARI, MS",SEM_CEP,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 78, MARIA FRANCO, 79440174, JARAGUARI, MS",NUMERO_ALTERADO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 79, MARIA FRANCO, 79440174, JARAGUARI, MS",NUMERO_ALTERADO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 81, MARIA FRANCO, 79440174, JARAGUARI, MS",NUMERO_ALTERADO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 82, MARIA FRANCO, 79440174, JARAGUARI, MS",NUMERO_ALTERADO,1
"RUA JOSE SERAFIM RIBEIRO, 80, MARIA FRANCO, 79440174, JARAGUARI, MS","RUA JOSE SERAFIM RIBEIRO, 90, MARIA FRANCO, 79440174, JARAGUARI, MS",NUMERO_ALTERADO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",ORIGINAL,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AV PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",ABREVIACAO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",SEM_TIPO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",SEM_ACENTO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",ERRO_DIGITACAO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 815, 45055480, VITORIA DA CONQUISTA, BA",SEM_BAIRRO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 815, FELICIA, VITORIA DA CONQUISTA, BA",SEM_CEP,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 813, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",NUMERO_ALTERADO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 814, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",NUMERO_ALTERADO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 816, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",NUMERO_ALTERADO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 817, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",NUMERO_ALTERADO,1
"AVENIDA PRESIDENTE DUTRA, 815, FELICIA, 45055480, VITORIA DA CONQUISTA, BA","AVENIDA PRESIDENTE DUTRA, 825, FELICIA, 45055480, VITORIA DA CONQUISTA, BA",NUMERO_ALTERADO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG",ORIGINAL,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","R ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG",ABREVIACAO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG",SEM_TIPO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG",SEM_ACENTO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO ELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG",ERRO_DIGITACAO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 334, 36900133, MANHUACU, MG",SEM_BAIRRO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, MANHUACU, MG",SEM_CEP,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 332, SANTO ANTONIO, 36900133, MANHUACU, MG",NUMERO_ALTERADO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 333, SANTO ANTONIO, 36900133, MANHUACU, MG",NUMERO_ALTERADO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 335, SANTO ANTONIO, 36900133, MANHUACU, MG",NUMERO_ALTERADO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 336, SANTO ANTONIO, 36900133, MANHUACU, MG",NUMERO_ALTERADO,1
"RUA ANTONIO WELLERSON, 334, SANTO ANTONIO, 36900133, MANHUACU, MG","RUA ANTONIO WELLERSON, 344, SANTO ANTONIO, 36900133, MANHUACU, MG",NUMERO_ALTERADO,1
"AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO","AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO",ORIGINAL,1
"AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO","AV QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO",ABREVIACAO,1
"AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO","QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO",SEM_TIPO,1
"AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO","AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO",SEM_ACENTO,1
"AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO","AVENIDA QUINTINOBOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO",ERRO_DIGITACAO,1
"AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO","AVENIDA QUINTINO BOCAIUVA, 150B, 76850000, GUAJARA-MIRIM, RO",SEM_BAIRRO,1
"AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, 76850000, GUAJARA-MIRIM, RO","AVENIDA QUINTINO BOCAIUVA, 150B, CENTRO, GUAJARA-MIRIM, RO",SEM_CEP,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",ORIGINAL,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",ABREVIACAO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",SEM_TIPO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",SEM_ACENTO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRS RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",ERRO_DIGITACAO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 00529, 22745004, RIO DE JANEIRO, RJ",SEM_BAIRRO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), RIO DE JANEIRO, RJ",SEM_CEP,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 527, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 528, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 530, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 531, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"ESTRADA DOS TRES RIOS, 00529, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ","ESTRADA DOS TRES RIOS, 539, FREGUESIA (JACAREPAGUA), 22745004, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO",ORIGINAL,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AV TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO",ABREVIACAO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO",SEM_TIPO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO",SEM_ACENTO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO",ERRO_DIGITACAO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2305, 76870363, ARIQUEMES, RO",SEM_BAIRRO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2305, SETOR 03, ARIQUEMES, RO",SEM_CEP,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2303, SETOR 03, 76870363, ARIQUEMES, RO",NUMERO_ALTERADO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2304, SETOR 03, 76870363, ARIQUEMES, RO",NUMERO_ALTERADO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2306, SETOR 03, 76870363, ARIQUEMES, RO",NUMERO_ALTERADO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2307, SETOR 03, 76870363, ARIQUEMES, RO",NUMERO_ALTERADO,1
"AVENIDA TABAPOA, 2305, SETOR 03, 76870363, ARIQUEMES, RO","AVENIDA TABAPOA, 2315, SETOR 03, 76870363, ARIQUEMES, RO",NUMERO_ALTERADO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC",ORIGINAL,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC",ABREVIACAO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC",SEM_TIPO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC",SEM_ACENTO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TRECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC",ERRO_DIGITACAO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, 89288675, SAO BENTO DO SUL, SC",SEM_BAIRRO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, SAO BENTO DO SUL, SC",SEM_CEP,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3825, COLONIAL, 89288675, SAO BENTO DO SUL, SC",NUMERO_ALTERADO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3826, COLONIAL, 89288675, SAO BENTO DO SUL, SC",NUMERO_ALTERADO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3828, COLONIAL, 89288675, SAO BENTO DO SUL, SC",NUMERO_ALTERADO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3829, COLONIAL, 89288675, SAO BENTO DO SUL, SC",NUMERO_ALTERADO,1
"ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3827, COLONIAL, 89288675, SAO BENTO DO SUL, SC","ACESSO DEPUTADO GENESIO TURECK  ACESSO OESTE, 3837, COLONIAL, 89288675, SAO BENTO DO SUL, SC",NUMERO_ALTERADO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC",ORIGINAL,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AV ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC",ABREVIACAO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC",SEM_TIPO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC",SEM_ACENTO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC",ERRO_DIGITACAO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1043, 89211460, JOINVILLE, SC",SEM_BAIRRO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, JOINVILLE, SC",SEM_CEP,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1041, FLORESTA, 89211460, JOINVILLE, SC",NUMERO_ALTERADO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1042, FLORESTA, 89211460, JOINVILLE, SC",NUMERO_ALTERADO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1044, FLORESTA, 89211460, JOINVILLE, SC",NUMERO_ALTERADO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1045, FLORESTA, 89211460, JOINVILLE, SC",NUMERO_ALTERADO,1
"AVENIDA ANTONIO RAMOS ALVIM, 1043, FLORESTA, 89211460, JOINVILLE, SC","AVENIDA ANTONIO RAMOS ALVIM, 1053, FLORESTA, 89211460, JOINVILLE, SC",NUMERO_ALTERADO,1
"ESTRADA DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP","ESTRADA DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP",ORIGINAL,1
"ESTRADA DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP","ESTRADA DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP",ABREVIACAO,1
"ESTRADA DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP","DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP",SEM_TIPO,1
"ESTRADA DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP","ESTRADA DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP",SEM_ACENTO,1
"ESTRADA DO BONSUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP","ESTRADA DO BONUCESSO, 6001, RIO ABAIXO, 08579000, ITAQUAQUECETUBA, SP",ERRO_DIGITACAO,1
